freq,h2Om
2.329102250987216e-07,1.7043883376282254e-21
2.3328561607344705e-07,1.712642725307218e-21
2.3366161208122221e-07,1.7209370891550156e-21
2.3403821409720463e-07,1.7292716227770445e-21
2.3441542309812167e-07,1.7376465207163235e-21
2.3479324006227632e-07,1.746061978458078e-21
2.3517166596954841e-07,1.754518192434275e-21
2.3555070180139562e-07,1.763015360028172e-21
2.3593034854085935e-07,1.7715536795789995e-21
2.363106071725636e-07,1.7801333503865084e-21
2.3669147868272062e-07,1.7887545727156936e-21
2.3707296405913235e-07,1.7974175478014364e-21
2.3745506429119118e-07,1.80612247785317e-21
2.3783778036988628e-07,1.81486956605968e-21
2.3822111328780193e-07,1.8236590165937493e-21
2.3860506403912374e-07,1.8324910346170114e-21
2.3898963361963964e-07,1.8413658262847e-21
2.393748230267411e-07,1.85028359875043e-21
2.397606332594291e-07,1.8592445601711093e-21
2.401470653183127e-07,1.8682489197117096e-21
2.405341202056152e-07,1.877296887550227e-21
2.4092179892517526e-07,1.8863886748825544e-21
2.41310102482448e-07,1.8955244939273757e-21
2.4169903188451043e-07,1.904704557931187e-21
2.4208858814006286e-07,1.9139290811732454e-21
2.424787722594298e-07,1.9231982789705295e-21
2.428695852545661e-07,1.9325123676828495e-21
2.4326102813905575e-07,1.9418715647178043e-21
2.436531019281177e-07,1.951276088535936e-21
2.4404580763860726e-07,1.9607261586557955e-21
2.4443914628901723e-07,1.970221995659036e-21
2.4483311889948375e-07,1.97976382119563e-21
2.452277264917854e-07,1.9893518579889706e-21
2.456229700893489e-07,1.9989863298411274e-21
2.4601885071725065e-07,2.008667461638059e-21
2.4641536940221745e-07,2.018395479354807e-21
2.4681252717263324e-07,2.0281706100608686e-21
2.4721032505853714e-07,2.0379930819253904e-21
2.476087640916301e-07,2.047863124222587e-21
2.48007845305276e-07,2.0577809673370512e-21
2.4840756973450246e-07,2.0677468427690975e-21
2.4880793841600753e-07,2.077760983140248e-21
2.4920895238815804e-07,2.0878236221985684e-21
2.496106126909959e-07,2.0979349948242062e-21
2.500129203662393e-07,2.108095337034839e-21
2.5041587645728403e-07,2.1183048859911473e-21
2.5081948200920893e-07,2.1285638800024227e-21
2.512237380687772e-07,2.1388725585320903e-21
2.516286456844378e-07,2.1492311622032677e-21
2.5203420590633147e-07,2.1596399328044636e-21
2.524404197862894e-07,2.1700991132951227e-21
2.528472883778396e-07,2.1806089478113835e-21
2.532548127362082e-07,2.1911696816717493e-21
2.536629939183206e-07,2.201781561382756e-21
2.5407183298280743e-07,2.2124448346448357e-21
2.544813309900038e-07,2.2231597503579818e-21
2.548914890019552e-07,2.233926558627657e-21
2.5530230808241903e-07,2.2447455107705914e-21
2.557137892968654e-07,2.2556168593206025e-21
2.5612593371248396e-07,2.266540858034594e-21
2.565387423981822e-07,2.277517761898359e-21
2.5695221642459197e-07,2.288547827132638e-21
2.573663568640708e-07,2.299631311199053e-21
2.5778116479070294e-07,2.3107684728060728e-21
2.581966412803059e-07,2.3219595719151567e-21
2.5861278741042903e-07,2.3332048697467047e-21
2.5902960426035993e-07,2.3445046287862543e-21
2.5944709291112586e-07,2.355859112790566e-21
2.598652544454947e-07,2.3672685867937387e-21
2.6028408994798165e-07,2.3787333171134907e-21
2.607036005048478e-07,2.3902535713572712e-21
2.6112378720410654e-07,2.4018296184285927e-21
2.615446511355248e-07,2.41346172853328e-21
2.619661933906244e-07,2.425150173185722e-21
2.6238841506268857e-07,2.436895225215318e-21
